id,title,num,crn,section,hours,times,faculty,location,limit,enrolled,available,info,description,subj,subject,subj_code,cat_term,credit_hours
202620PSYC16215,"Lifespan Development",231,16215,A,4,"TR 0800-0915,  ","H Bateman",TBA,26,25,"Available: 1","Prerequisite:  PSYC 100  or  PSYC 101  ","This course provides an overview of major concepts, theories, and research related to human development from prenatal to end of life. Significant factors influencing individual functioning and empirical findings related to cognitive, emotional, and social development across the lifespan will be explored.",PSYC,Psychology,PSYC,202620,"4 hours"
202620PSYC16089,"Research Methods and Data Analysis (Lab)",251,16089,A,4,"MWF 1100-1150,  ","A Bardi/ T Reppert",TBA,20,20,"Closed // Waitlist: 11","General Education: G5E: Observing-Experimenting-Modeling (Experimental/Experiential)<br><br>Lab Science, Waitlist by Class Standing; Prerequisite:  PSYC 100  or  PSYC 101  or  NEUR 101  ","An introduction to basic research approaches in psychology, including observational studies, correlational studies, true experiments, and quasi-experiments. Ethics, sampling, measurement, and data analysis are considered.  Intended for psychology majors or for students planning to major in psychology. Weekly laboratory sessions focus on the process of scientific inquiry, giving students experience in the application of class principles.",PSYC,Psychology,PSYC,202620,"4 hours"
202620PSYC16090,"Research Methods and Data Analysis (Lab)",251,16090,L1,0,"W 1330-1630,  ","A Bardi/ T Reppert",TBA,20,20,Closed,"General Education: G5E: Observing-Experimenting-Modeling (Experimental/Experiential)<br><br>Lab Science, Waitlist by Class Standing; Prerequisite:  PSYC 100  or  PSYC 101  or  NEUR 101  ","An introduction to basic research approaches in psychology, including observational studies, correlational studies, true experiments, and quasi-experiments. Ethics, sampling, measurement, and data analysis are considered.  Intended for psychology majors or for students planning to major in psychology. Weekly laboratory sessions focus on the process of scientific inquiry, giving students experience in the application of class principles.",PSYC,Psychology,PSYC,202620,"0 hours"
202620PSYC16216,"Psychology of Human Diversity",280,16216,A,4,"TR 1100-1215,  ","L Mendez",TBA,26,26,"Closed // Waitlist: 4","General Education: G7: Encountering Perspectives<br><br>Open only to first-year students and sophomores; Reserved Seats: new first-year students - 13 (none available)","This course offers a psychological exploration of human diversity, with a primary focus on minority groups in the U.S. Students examine a wide range of psychological topics within a cultural context, including gender, age, sexual orientation, ethnicity, disability, social class, personality, intelligence, health, intergroup relations, and intercultural communication. The course also introduces cross-cultural research methods that enable diverse perspectives to shape psychological theory and practice. Students develop a nuanced appreciation of how diversity impacts various aspects of life, including research, service delivery, workplace dynamics, and personal relationships.",PSYC,Psychology,PSYC,202620,"4 hours"
202620PSYC16217,"Child Development (Lab)",357,16217,L,4,"TR 1100-1215,  ","H Bateman",TBA,15,15,"Closed // Waitlist: 1","General Education: GMWI: Major Writing Intensive<br><br>Waitlist by Class Standing; Open only to juniors or seniors pursuing programs in neuroscience or psychology; Prerequisite: ( PSYC 100  or  PSYC 101 ) and  PSYC 251  ","An examination of the physical, cognitive, social, and emotional development of infants and children, with a primary emphasis on theoretical issues and scientific methodology. Development is presented as a process of progressive interaction between the active, growing individual and his or her constantly changing and multifaceted environment. Organized chronologically with an approximately equal emphasis on the prenatal through middle childhood periods of development. Includes a laboratory that focuses on designing and conducting studies (including data analyses) to answer empirical questions on human development.",PSYC,Psychology,PSYC,202620,"4 hours"
202620PSYC16218,"Child Development (Lab)",357,16218,L1,0,"W 1400-1700,  ","H Bateman",TBA,15,15,Closed,"Open only to juniors or seniors pursuing programs in neuroscience or psychology; Prerequisite: ( PSYC 100  or  PSYC 101 ) and  PSYC 251  ","An examination of the physical, cognitive, social, and emotional development of infants and children, with a primary emphasis on theoretical issues and scientific methodology. Development is presented as a process of progressive interaction between the active, growing individual and his or her constantly changing and multifaceted environment. Organized chronologically with an approximately equal emphasis on the prenatal through middle childhood periods of development. Includes a laboratory that focuses on designing and conducting studies (including data analyses) to answer empirical questions on human development.",PSYC,Psychology,PSYC,202620,"0 hours"
202620PSYC16219,"Action Research in Psychology (Lab)",364,16219,A,4,"MWF 1000-1050,  ","K Morgan",TBA,15,12,"Available: 3","General Education: GMWI: Major Writing Intensive<br><br>Waitlist by Class Standing; Open only to juniors or seniors pursuing programs in neuroscience or psychology; Prerequisite:  PSYC 251 ","Action research seeks to produce knowledge that communities can use to address the problems they face. In this course, students will explore how psychologists and community stakeholders engage in research collaboratively in the pursuit of social change. The course introduces qualitative, quantitative, and participatory approaches to research and provides opportunities to acquire skills in study design, data collection, data analysis, and the interpretation and presentation of results.",PSYC,Psychology,PSYC,202620,"4 hours"
202620PSYC16220,"Action Research in Psychology (Lab)",364,16220,L1,0,"F 1330-1630,  ","K Morgan",TBA,15,12,"Available: 3","Open only to juniors or seniors pursuing programs in neuroscience or psychology; Prerequisite:  PSYC 251 ","Action research seeks to produce knowledge that communities can use to address the problems they face. In this course, students will explore how psychologists and community stakeholders engage in research collaboratively in the pursuit of social change. The course introduces qualitative, quantitative, and participatory approaches to research and provides opportunities to acquire skills in study design, data collection, data analysis, and the interpretation and presentation of results.",PSYC,Psychology,PSYC,202620,"0 hours"
202620PSYC16276,"Qualitative Research Methods and Analysis",368,16276,L1,0,"T 1330-1630,  ","C Silver",TBA,15,0,"Available: 15","Prerequisite:  PSYC 251 ","An introduction to theoretical and methodological approaches to structuring, collecting, analyzing, and reporting qualitative data. The course explores the various theoretical perspectives on critical thinking and analysis relevant to designing and implementing research, including post-positivist, social constructivist, phenomenology, and critical theory. Research approaches studied in this course include ethnography, phenomenology, case studies, grounded theory, naturalistic inquiry, thematic synthesis, and mixed-method techniques. Various data types used in qualitative analysis are considered, including textual, visual, and observational data. In the lab sessions, students will conduct qualitative analysis to address research questions and solve practical, real-world issues through the implementation of qualitative software.",PSYC,Psychology,PSYC,202620,"0 hours"
202620PSYC16221,"Theoretical Foundations of Psychotherapy",381,16221,A,4,"MWF 0900-0950,  ","G Heatherly",TBA,20,20,"Closed // Waitlist: 10","Prerequisite:  PSYC 202  or  PSYC 203  or  PSYC 221  or  PSYC 223  ","This course will provide an introductory overview of the theoretical orientations to psychotherapy, and will focus on current theories and frameworks in the field of clinical psychology. Theories will be considered in relation to specific presenting concerns and associated treatment effectiveness. Current issues in the practice of psychotherapy will be explored, such as evidenced-based treatments, evaluation and assessment of psychotherapy, and ethical dilemmas.",PSYC,Psychology,PSYC,202620,"4 hours"
202620PSYC16222,"Judgment and Decision-Making",411,16222,A,4,"W 1400-1700,  ","K Yu",TBA,15,15,"Closed // Waitlist: 3","Waitlist by Class Standing; Open only to seniors pursuing programs in neuroscience or psychology; Prerequisites: Four courses in psychology","This seminar examines selected topics, perspectives, and approaches that contribute to our understanding of human judgment and decision-making. Drawing from research in psychology and related disciplines, the course explores factors influencing our judgments and decisions, and considers how we can use this evolving understanding to make better choices. Applications and implications for individual, organizational, and societal decisions across a range of significant real-world arenas are explored. Open only to seniors pursuing programs in neuroscience or psychology.",PSYC,Psychology,PSYC,202620,"4 hours"
202620PSYC16223,"Judgment and Decision-Making",411,16223,B,4,"R 1400-1700,  ","K Yu",TBA,15,15,"Closed // Waitlist: 2","Waitlist by Class Standing; Open only to seniors pursuing programs in neuroscience or psychology; Prerequisites: Four courses in psychology","This seminar examines selected topics, perspectives, and approaches that contribute to our understanding of human judgment and decision-making. Drawing from research in psychology and related disciplines, the course explores factors influencing our judgments and decisions, and considers how we can use this evolving understanding to make better choices. Applications and implications for individual, organizational, and societal decisions across a range of significant real-world arenas are explored. Open only to seniors pursuing programs in neuroscience or psychology.",PSYC,Psychology,PSYC,202620,"4 hours"
